id,original_text,lang,retweet_count,original_author,sentiment_class
1.24580425069049e+18,Happy Mothers Day kim_mcmurray_ Your truly an amazing mum and now mummy to chip too #relax #mothersday #enjoy We love you so much https://www. instagram.com/p/B-Cy8RTjltd6 ZCA_SjRm0mhS0RMVotbNzofgQ00/?igshid=7fa363mk9o3u …,en,0,ChangeAgents831,0.0
1.24575816074648e+18,Wishing a Happy #MothersDay to all our #Mayo Mothers. We hope you are staying safe and enjoying your day in exceptional circumstances. pic.twitter.com/GUHgx5fkgL,en,0,twinstatesnews,-1.0
1.24598240755733e+18,Happy #MothersDay to my beautiful mother. You are the most amazing mumsy ever & I am truly blessed in my life because of you. To all mothers be safe & healthy especially in these uncertain times. We would be lost without yas.,-0.0246914482,en,0,0.0
1.24393708894235e+18,Become a mummy was the best thing I've ever done. Happy mummy's day to all the mummy's out there x #mothersday #motheringsunday https://www. instagram.com/p/B-CRjglhwa4/ ?igshid=2r4q80d7mp5 …,en,4,sofia94_Noor,0.0
1.24655510501876e+18,"I can't thank you enough for being one of the few voices in the media to just straight up tell them to fuck off. Genuinely thank you so much, and happy belated mothers day !",en,0,A_M_Lehman,-1.0
1.24620803127841e+18,I've been dating another man's wife lately. I must confess that it is a beautiful thing to do. Happy Mothers Day to my Amazing Mum! God bless you and other amazing mothers out there. You rock #mothersday2020 #HappyMothersDay2020 pic.twitter.com/PgpTDxdCFp,en,0,BubbaJM5,0.0
1.24590066437646e+18,[] A mother's love [] A mother's care [] A mother's heart Means the entire world to us and beyond... Happy mother's day . . . #mothersday #happymothersday #march22 #Winichfarms #sunday pic.twitter.com/DJShuvEZTT,en,0,Design_Hub45,0.0
1.24606115358912e+18,"Happy Mothers' Day to all our Seahorse mums, hope you have had a lovely day with your little ones and have found ways to make it special pic.twitter.com/Lw2CK8yK56",en,0,pressagents,0.0
1.24585354075445e+18,"Happy #MothersDay to all the Mums involved in the game To all players, coaches, officials, and parents/guardians, we hope you had a great day. pic.twitter.com/hRFaR6mMRc",,0.8574897643,0.8794361817,0.0
1.2439497393365e+18,What's the best thing about being a mum? Our staff at Woodthorpe Lodge Care Home give us their opinion A very Happy Mother's Day to all our ladies #mothersday #carehome #carestaff #agreatplacetowork pic.twitter.com/VvZViQaNBA,en,0,lotteroach,0.0
1.24619537610263e+18,"Happy Mothers Day to all the mothers, grandmothers, foster mothers, step mothers, surrogate mothers, mother figures, mothers-to-be and to all the men out there that are doing the mother AND father jobs too. pic.twitter.com/Zi0oACIXF1",en,0,Gabby_Spnatural,0.0
1.24392576306326e+18,"Happy mothers day to my two older sisters jodydaviesxx and jessydoll81 who both rock as mami's, always strong, focused and loving. And happy mother's day to my own mami, who makes me proud… https://www. instagram.com/p/B-CRap4Dldu0 B7c4qoVy-Ily-3dp0q7vKJCGnQ0/?igshid=c9d28zcw2297 …",en,0,SuzanneWolfe001,-1.0
1.2451615867273e+18,Happy Mother's Day #MotheringSunday #MothersDay #mothersday2020 #MothersDayShoutOut #mothersdayuk #mothersdaypostponed #mother pic.twitter.com/HVegIZesIw,en,0,MyMommyWorld,0.0
1.24656678594981e+18,Another reminder to wash those hands and wishing a belated Happy Mothers' Day to all our musicians' superstar mums! https:// twitter.com/E_N_O/status/1 241757645490606082 …,en,0,SimplifyingFam,0.0
1.24392281541963e+18,Happy Mothers day to my super Mum. Ochie dike Nne m. As long as I breathe,0.4344231372,en,0,0.0
1.24615821445175e+18,Happy Mother’s Day to me from Alfie xxx ⁦ @qalasprojects ⁩ is gone but never forgotten and always missed. To everyone who has lost a child.. you are awesome for keeping going xx never forget that x #SuicideAwareness SuicidePrevention #MothersDay pic.twitter.com/f9xvId9nKB,en,0,christiecottage,0.0
1.24458846757059e+18,"Happy Mothers Day to my gorgeous Mum. Wow I miss you so much. Every time I watch #Maiden I love the bit where you say ""I can't believe that little horror grew up to do this"" Classic! I couldn't have done it without you Mum. You were the wind beneath my wings. #mothersday2020 pic.twitter.com/pAJ0e7KrgE",0.9399300863,en,0,0.0
1.24499138791071e+18,"Happy Mothers day to all the mums out there Afternoon folks , I feel as fresh as a daisy which is kind of surprising due to the amount of gin I swallowed yesterday. Detoxing til next Friday , giving me liver a well earned rest https:// youtu.be/zXeRB-3nDR8 via @YouTube",en,0,LToddWood,1.0
1.24619903362391e+18,Happy Mothers Day to all the mums out there Why not treat your mum to breakfast in ... https:// coffeerexy.com/happy-mothers- day-to-all-the-mums-out-there-why-not-treat-your-mum-to-breakfast-in/ …,en,1,JLavenderwrites,0.0
1.24473188512272e+18,"To my Mum, Happy Mother’s Day Lots of love, Janet @alphabetbelts #mothersday #mum #familytime #monaco #alphabetbelts pic.twitter.com/edMATwrjU9",0.1348003709,en,0,0.0
1.2445324210995e+18,Happy Mother’s Day from all the team at Fête Lounge . . . #teastartsandtails #fetelounge #happymothersday #mothersday pic.twitter.com/AnvtkeHXmw,en,0,MoM_Mastering,-1.0
1.24444575128503e+18,"happy mothers day to all. woke up this morning with me breakfast in bed, presents with Carlin on the side. slippers. hit the lad a clip with one. missus isnt so bad sometimes. will pipe her later cheers",en,0,PrettyMiniMeUS,-1.0
1.24409395396572e+18,"""A mother's love for her child is like nothing else in the world. It knows no law, no pity. It dares all things and crushes down remorselessly all that stands in its path."" ( #AgathaChristie ) Happy #mothersday -Whether she is near or far, celebrate your #mum today and every day. pic.twitter.com/r31FYJGucv",en,1,1inca_scott,0.0
1.24581687276488e+18,"- Happy #MothersDay to ALL mothers no matter what their circumstances are, no matter if they are physically here with us or not. We celebrate you. We know your struggle and sacrifice. And the Almighty lord has blessings and rewards awaiting for you in this life and the hereafter",en,0,LToddWood,0.0
1.24499214437856e+18,"Happy Mother's Day to all you wonderful mums out there, and to all the wonderful mums looking down from Heaven including mine. What would we have ever done without our mammies guiding us. The 1st superhero you ever met. With eternal love and lifelong thanks #MothersDay",en,0,LToddWood,1.0
1.24511156333128e+18,#mothersday #veganscones #stayhealthy To all the mothers and the mothers in your lives I wish you all health and happiness. Now and more than ever I am so happy that all people that matter to me are supporting… https://www. instagram.com/p/B-CiyoylQIA/ ?igshid=1gjc99f22g5oc …,en,0,KiddieKuddle,-1.0
1.24580672587948e+18,"Happy Mothers Day to all the mothers, difficult for so many today, those without and those that cannot be visited, we need another one as soon as things change, maybe 2 next year",0.9653186592,0,0,0.0
1.2462308324881e+18,"Mom's, Repeat after me: Happy Mothers Day to me. I am such an amazing mom , I care for and love my children very much-I give them my best. Thank you God for your blessings.",en,0,gypsyserb,1.0
1.24438956798312e+18,"For all the mothers out there, their act of kindness and sacrifices. A mother thinks of others first, even on their special day! Happy Mothers Day #MothersDay #mothersday2020 pic.twitter.com/fLfoDhJiD2",en,0,chachinim,1.0
1.2452526802405e+18,"Floral buttercream cupcakes for a VIP today, my Mam. Sul Mamau hapis i Famau'r byd. Happy Mother's day to all the Mums in the world. #Anglesey #YnysMon #buttercream #MothersDay pic.twitter.com/fubW6qNXJL",en,0,MoM_Mastering,-1.0
1.24495094647757e+18,Happy #MothersDay to all the mothers all over the world! We appreciate you all for the sacrifices and dedication to making society a better place!,en,0,nyclockets,0.0
1.24537759130293e+18,Happy Mother’s Day from all of us at ORGANii. Today is a great excuse to pick up the phone and get in touch with not only our own mothers but all mothers to let them know how much we care. #mothersday #motheringsunday #organic #organicbaby #organii #everydayorganics #love pic.twitter.com/nGeydqz0qe,en,0,AmandaStover25,-1.0
1.24463288694445e+18,Wish all the mums healthy and happy !!! Eat well and stay healthy! #mothersday #deliveroo #justeats #ubereats #chinesefusionfood #londonstreetfood #tooting pic.twitter.com/YA1Pfk1fYn,en,0,JHA_Literary,1.0
1.24439151459328e+18,"For all the mothers out there, their act of kindness and sacrifices. A mother thinks of others first, even on their special day! Happy Mothers Day #MothersDay #mothersday2020 pic.twitter.com/8uw5sQWUyt",en,0,djmotionsicness,1.0
1.24420349697665e+18,"To the world you are a mother, but too our family you are the world. Happy Mother’s Day to you all. We hope you have a day filled with love, laughter & memories. Photo credit Annette Spencer Smith. #mothersday #love #makememories #motheringsunday2020 #windsor #berkshiremummies pic.twitter.com/UfwYtsIkpe",-0.6931304197,en,0,0.0
1.24441862695182e+18,"Happy Mothers Day ! ... Good, happy hair days is what our daughters deserve! This is @salseesdryhair and her God daughter 'Starshine' Star is mixed half Ghanaian and half European. Her hair is tightly… https://www. instagram.com/p/B-CXUf1pa2C/ ?igshid=1abqmpsv8npus …",en,0,RachelScanlonHe,-1.0
1.24396835908088e+18,"Here's to all the Super Mums out there. Sorry we couldn't help you all celebrate together. Happy Mothers Day from the spotted dog team, see you soon.. #COVIDー19 #StayHomeStaySafe #louthchat pic.twitter.com/lRJisydGEw",en,0,KaySeeley1,0.0
1.24660068096348e+18,"Happy Mother's Day from the Hollies! Even though we're staying in doors, we had a beautiful day with our residents! #mothersday #thehollies #carehome pic.twitter.com/nl9ftViSLO",en,0,CDM_Media,0.0
1.24409109438154e+18,I WANT TO WISH ALL MOTHER A VERY HAPPY MOTHERS DAY ♡☆◇ ENJOY YOUR SPECIAL DAYS PLEASE KEEP POSITIVE AND HIGH SPIRITED ^__^ EVERYTHING WILL WORK IT-SELF OUT WHEN THE TIME IS RIGHT #HAPPYMOTHERSDAY #SPREADINGLOVE #SPREADINGWARMWISHES #SPREADINGPOSITIVEVIBES,en,0,JamesLeeWalkerI,-1.0
1.24469968499375e+18,"@homebargains hi, I purchased some flowers from you for mothers day . They've just been delivered and to say there poor would be an understatement! Meant to be 50 roses but there's about 30 max. They are all poor quality and half dead. Can someone respond ASAP please! Not happy . pic.twitter.com/zc5uCLflRo",en,15,ShadowDogDesign,0.0
1.24664392221193e+18,"Happy mothers day . We cooked fried rice and chicken Someone said staying at home has made her realize that a cup of rice contains, 6,152 grains. She will be counting a bucket today , I will still give you update… https://www. instagram.com/p/B-UNM0rFNsL/ ?igshid=1fua5h6u6syhz …",en,6,ProjectBag2020,-1.0
1.24464188090358e+18,Happy mothers day to all mothers out there! . Strange one today visiting my mum but having to post her card and stand outside while we chatted through the window. I find it really sad seeing people still… https://www. instagram.com/p/B-CaIoGl6ZJ/ ?igshid=1mpu6j72vk788 …,en,0,1lynndailey,-1.0
1.24506975658501e+18,Happy Morhers day mummy. . . #mothersday #miniaturepoodle #poodle #poodlesofinstagram #doggielove #dogisgirlsbestfriend @ShelliSkelly https://www. instagram.com/p/B-Ch9_dHjNn/ ?igshid=7f8062d0y36o …,en,0,CreoleContessa,1.0
1.24628587665038e+18,"#MothersDay ""But behind all your stories is always your mother's story, because hers is where yours begins""- Mitch Albom Happy Mother's Day #MothersDay2020 #MothersDayShoutOut #HappyMothersDay pic.twitter.com/Z9InHLlKXT",en,0,RealStanDavis,0.0
1.244728684357e+18,Happy mothers day to the best mum in the world deniseheg07. You always oick me up and dust me off and im so rhankful to have a mum like you. https://www. instagram.com/p/B-CcD9ZAIK8/ ?igshid=owfuism7pmxl …,en,0,TeamTammyLand,0.0
1.24647896433758e+18,"Mother's day Tip Text your crush Happy Mother's Day and when she replies ""I'm not a Mother"" tell her you're just wishing her in advance for when she has your kids. So if she blocks your ass you get the hint she ain't interested #MothersDay",en,0,IMCreationsArt,1.0
1.2443551571833e+18,"No virus shall hold down the celebration of #mothersday2020 In our hearts, with all we have, we will continue celebrating #MotheringSunday . Happy #MothersDay to all women.",en,1,beetlejuice851,0.0
1.24613023973188e+18,"Happy Mothers day to these two - boring and sensible they are not (well, maybe a bit more sensible than me). Loving, fun and adored they most definitely are. pic.twitter.com/xOO6AbmNTt",en,0,TheKangarooCrew,1.0
1.24469163739098e+18,"It’s Mother’s Day here in the UK, so wishing all of the mums out there a very happy day. Stay safe and take care (photo by Chris). #caenhillcc #farm #mothersday #sheep #lamb #motherandbaby #farmanimals pic.twitter.com/NzR4XhN1Eh",en,0,PostpartumW,-1.0
1.24457269816608e+18,Happy Mother’s Day to mums everywhere. Thank you for everything you do #mothersday #mother #kadunacars #lovecars #carehire #kadunacarhire #luxurylifestyle #kaduna #luxurycarhire #kadunaevents #abuja … https://www. instagram.com/p/B-CYs0SFnmo/ ?igshid=11dvd93l9pi2o …,en,0,ItsIndiaGift,1.0
1.24588830902238e+18,I did get my #MothersDay ice cream in a very quiet woodland area Happy Mothers Day to all mums. *we're owed a day surely! pic.twitter.com/mZaxHEYtNb,en,0,LToddWood,0.0
1.24573056976758e+18,"So, my son found this leaf in the garden today and gave it to me for mothers day . In these crazy times, the little things mean even more #plantlove #mothersday #thelittlethings Happy Mothers Day to all the mums… https://www. instagram.com/p/B-Cv4oQpiSj/ ?igshid=1jcrp4c8let9d …",0.8941325952,0,0,0.0
1.24476648717843e+18,"making my mam the ugliest looking gluten-free scones cause im broke and we already have all the gluten-free ingredients in the house, happy mothers day",en,0,LiveGoodProduct,0.0
1.24610331169606e+18,"Not only did I get the most wonderful cards off my amazing girlies, I also got a wonderful card off my step sons as well. Happy mothers day all xxx",en,0,jazzsingh,1.0
1.24437913445064e+18,"Happy #MothersDay ! We’re raising a glass to all the mums out there! From everyone at Leger HQ, we hope you have a wonderful day of relaxation, wherever you are pic.twitter.com/VPRmfh2rK1",en,0,LToddWood,-1.0
1.24439773545074e+18,@overton_sharon I can't listen I was in bits my first mum's day without rebel and Nipnip saying happy mothers day to me Have a lovely day stay safe going off now glad u liked it,en,1,UviPoznansky,0.0
1.24500068184669e+18,"Sadly this might be the way you are receiving your flowers this year, so we want to wish all the mums out there a very Happy Mother’s Day! #MothersDay #SocialDistancing pic.twitter.com/b6G14HwlnY",en,0,LToddWood,-1.0
1.24443776629079e+18,"A very Happy Mothers Day to all the wonderful women out there! Without you we literally wouldn't exist, so we hope you have a wonderful time today, and maybe treat yourself to a takeaway coffee or loaf down at Dough pic.twitter.com/eO2Kqs6s9I",en,0,AxiomBaby,-1.0
1.24582149986653e+18,Happy Heavenly Birthday Nana Your first away from home Hope you’ve caught up with loved ones xx #MothersDay #MotheringSunday #HeavenlyMothersDay #NanasDay #Family https://www. instagram.com/p/B-C1A4OFdFM/ ?igshid=4ioj5pdgqb3b …,en,0,LToddWood,0.0
1.2447437173927e+18,"Wishing you a Happy Mothers Day . For all the mums, no matter how near or far, You are all wonderful mums wherever you are. Hope that everyone is staying healthy and safe. xx pic.twitter.com/kZ6kCCRYlg",en,1,CindyBearsDen,-1.0
1.24627441331147e+18,Thank you for being a mother. We sincerely appreciate you for all your effort on Our faves. Happy Mothers Day @tw_adesuwa #Bolar #ultimateloveng #MothersDay #WithLoveAuntie #BolarAforce https:// twitter.com/CongenialityMz /status/1241838688520286211 …,en,0,educate_n,-1.0
1.24612471198734e+18,"Happy Mothers Day to EVERYONE today! We're all looking after someone even if you don't think you are. Socially distancing HEROES! To all teachers preparing for tomorrow, be kind to yourselves and remember to make time for quality time - you're amazing! pic.twitter.com/CFtieAQnTN",en,0,Run100milesMom,0.0
1.24542154295295e+18,Happy Mothers' Day from Baby Feeding Law Group Ireland #ProtectOurBabies #SupportOurMothers #MothersDay2020 #COVID19 Supporting infant feeding involves protection of breastfeeding & protection of supplies of infant formula & providing info and support by phone and online. pic.twitter.com/bR2fwFrgN2,en,0,CaterisB,-1.0
1.24436616221496e+18,"Happy mothers day to our mothers and intending mothers around the world, from all of us at MegaNaco consults. #meganacoconsults #motherhood #mothersday #play #fun https://www. instagram.com/p/B-CWrfEpfxb/ ?igshid=gndeynd1iw1j …",en,0,educate_n,0.0
1.24499136782426e+18,"Happy Mother’s Day from all our mamas to your mamas, for mamas no longer here and for expectant mamas #mothersday #therossrocks #thistooshallpass @Killarney https://www. instagram.com/p/B-Cf5MdFdmX/ ?igshid=1mpaiyye400p …",en,0,LToddWood,0.0
1.24474702288589e+18,"At any other time, we would be heading to the pub for a pint and a game with the kids. Drinking at home it is then. Happy Mother’s Day #mothersdaypint ••• #sesussed #selondon #stayinginisthenewgoingout #southeastlondon #eastdulwich #mothersday https:// ift.tt/2UwjjDi pic.twitter.com/3XiDkKdL21",en,0,BubbaJM5,1.0
1.24442681196827e+18,"""There’s a huge expectation that you’ll be happy about it and everything will fall into place, so I was embarrassed to admit how I was really feeling to my friends and family."" Read about Sarah's experience of becoming a new Mum: https:// bit.ly/2OWItJO #MothersDay",en,1,RunEatRepeat,0.0
1.24593367087716e+18,"To all the amazing mums out there, we salute you! Happy Mother's Day! #mothersday #mothersdayshoutout #mothersday2020 #guineapigs #sundayvibes pic.twitter.com/Anxmo3QbXM",en,0,grouptherapy33,-1.0
1.24649459665954e+18,"Everyone crowding around up the Sally Gap and around Glendalough today... like what were they thinking?? "" Happy mothers' day ma here's a deadly virus for ya xx""???",en,0,MaireadCavanag2,0.0
1.24611273460283e+18,"Happy Mother's Day to my Able Mothers. I will fly you all round the world , trust me. Age with Grace. #motherstotheworld #mothersday #mothersarethenation #motherslove https://www. instagram.com/p/B-DDkZapPQV/ ?igshid=afyo01b4letq …",en,0,JennyLynnRice,0.0
1.24470369191302e+18,imagine being a mom who carried her son for 9 months and breastfeeded him for almost 2 years and worked so hard raising your son w b3den u find out he supports real madrid ! the dissapointment iss a late Happy mothers day,en,0,andreaanderegg,1.0
1.24395297939022e+18,"Happy Mother's Day to our Mother of the Year winner Vicky Phelan, and to all the other Mum's out there today! Here's a picture Vicky sent us of her accepting her award #mothersday pic.twitter.com/sEczpWphYi",en,0,SmithFamilyCats,0.0
1.24577979029411e+18,"Some brighter news - Happy Mother's Day! Did you know that in 2018, there were an estimated 278,000 first-time mothers in England and Wales? #MothersDay https://www. ons.gov.uk/peoplepopulati onandcommunity/birthsdeathsandmarriages/livebirths/bulletins/birthcharacteristicsinenglandandwales/2018 …",en,0,LiveGoodProduct,-1.0
1.24580845778729e+18,happy mothers day to the best mom ever your such and inspirational special amazing person i have in my life i will always love you no matter what you will do anything for and i will do anything for you cause that’s what’s matter the most to spread love anyways love u lots,en,0,brandiarreola46,1.0
1.24581762244225e+18,Happy mother's day to every Mother connected to us. We celebrate you greatly. . . . . #mothersday #happymothersday #happymothers #mothers #motherslove #eventplanner #weddingdigestnaija #weddingdiget … https://www. instagram.com/p/B-Cz7HNnkoC/ ?igshid=ilq9tw9medks …,en,0,LToddWood,0.0
1.24410119557827e+18,"Happy Mothers Day to all the wonderful Mammies! Especially our Frontline Mammies, your country thanks you for your tireless dedication against #coronavirus . Please adhere to #SocialDistancing if you are out and about today, its the main way we will win this fight. #m50safety pic.twitter.com/A3bSQlHlk1",en,0,CyanideMonster_,-1.0
1.24433977602465e+18,"Happy Mother's Day to Claire, Brianna, Marsali & Jenny and all the other amazing mummies out there who celebrate today (though let's be honest, we should celebrate mummies all day every day!)!!! #MothersDay #Outlander pic.twitter.com/FttOYcLbe4",en,0,ErikaKurre,-1.0
1.24653204075497e+18,Happy Mothers Day to my Great Aunty Joyce who is self isolating!! She has been my rock for the last few years! Cant wait until this is all over! Please shout her out xxx @thismorning @Schofe @hollywills #ThisMorning #MothersDay #SelfIsolation #coronavirus pic.twitter.com/B7ymh22nQZ,en,0,memeantenna,-1.0
1.24602225431767e+18,Thank you for all the beautiful replies. Happy mothers day especially to those finding it hard today for any reason. Have a look at the amazing pics in the replies. They may help. https:// twitter.com/EmmaDixon_EU/s tatus/1241639280440639488 …,en,0,ItsIndiaGift,-1.0
1.24428371905518e+18,"We wish a Happy Mother’s Day to all our beautiful, gracious and lovely mothers. May the Lord strengthen you and give you long life to reap the fruits of your labour. #MothersDay #HappyMothersDay #AgapeLagos pic.twitter.com/asjiu4hb07",en,0,iamucheagbo,0.0
1.24588922640056e+18,Happy Mothers' Day . Looking forward to seeing some more of your daughter's theatrical creations over the next few weeks. I'll be mostly dressing up in PPE and FFP3 masks,en,0,LToddWood,1.0
1.24570883782866e+18,"HAPPY MOTHER'S DAY to all our Afro Queens We're sending our love to each and everyone of you on Mother's Day. By the way, anybody know what 'Mama Medaase' means? Gritinz | Celebrate your culture #mothersday #ghana #africa #women #africanwomen #independence #african #party pic.twitter.com/8T0CbARKrH",en,0,pressagents,0.0
1.24478845785727e+18,"To all the women in my life, I wish you a Happy #Mothers Day today #grateful . Do not despise your mother when she is old by practising physical distance but not social distance… https://www. instagram.com/p/B-CdoHpFJx6c 5TdCoig1zZGQOGnjCP408URm2Q0/?igshid=1kbo41g6qmrhn …",en,3,MaconOccMed,0.0
1.2456132531971e+18,A VERY HAPPY MOTHERS DAY TO THE MOST WONDERFUL BEAUTIFUL LOVING SUPPORTIVE MUM I AM BLESSED AND THANKFUL TO HAVE YOU AS MY MUM. YOU ARE NY ROCK. YOU MEAN THE WORLD AND MORE TO ME YOU SUCH A STRONG LADY AND MY HERO. YOU STRIVE THROUGH LIKE A WARRIOR I AM BEYOND PROUD OF YOU MUM pic.twitter.com/nDu6e7rxU3,en,0,MoM_Mastering,-1.0
1.24472488669978e+18,"Happy Mother’s today and everyday! To all the front line workers, thank you from the bottom of our hearts stay safe. #MothersDay #StayAtHome #FlattenTheCuve #coronavirus #COVIDー19 #weddings #brides pic.twitter.com/xTdJ9A79Jw",en,0,BethanySchweitz,0.0
1.24533517722162e+18,Massive Happy 1st mothers day to this beaut! Seeing how amazing she is at being a mum already makes me feel so lucky and realise how ive done alright and shes still mega lucky to have me! Rosie Smith aka Mega mum https://www. instagram.com/p/B-Cmpofnbgt/ ?igshid=1e81nblhgzdf3 …,en,0,SandraRoseCards,1.0
1.24626464544016e+18,Happy mothers day to my dear wife and mother of my awesome kids faithedward07 you are indeed an amazing piller of the P7dynasty. https://www. instagram.com/p/B-DRxF-gyM0/ ?igshid=14b21gorq9g4d …,0.5209953176,en,0,0.0
1.24580156372294e+18,"""A mother is a mother still, the holiest thing alive.” —Samuel Taylor Coleridge. Happy Mothers Day from all of us at @iopeneye Photo Credit - Chris Van der Vorm #HappyMothersDay2020 #iOpenEye #MothersDay #MrsF #HearWord #DocumentaryFilm pic.twitter.com/i0AdPZqJX8",en,0,KelansQuest,1.0
1.24624549640396e+18,"Happy Mothers Day everyone, hope you had a fantastic day and thank you teachers for all your hard work this past year. You've really brought out the best in S.x",en,0,LToddWood,0.0
1.24479786704435e+18,"Happy Mother's Day! This year, we've asked all the Mums at Workforce to share photos of themselves with their children. Hope you enjoy our little slideshow and we wish all Mothers out there a great day! #mothersday pic.twitter.com/c3xF0ReZG2",en,1,ShahsFangirl,-1.0
1.24540062144185e+18,"Happy #mothersday to the most wonderful and amazing Mummy becky.ayres80 x @Crosby, Merseyside, United Kingdom https://www. instagram.com/p/B-CoQjoHlBT/ ?igshid=1hv2422e3df6o …",en,4,Toast2Champaine,1.0
1.24593809328855e+18,"I know it's a bit late but want to wish a happy Mothers Day to the greatest mum ever. Wouldn't be where I am today without you, everything that's happening in the world hope you was able to have an amazing day. I… https://www. instagram.com/p/B-C8UVip5vt/ ?igshid=p4edl51ujozo …",en,1,BabyMDoctor,1.0
1.24578909517279e+18,Happy Mother’s Day to all Mums out there. I’m late in posting today because I’ve just woken up from my gin-fuelled Mother’s Day Breakfast. #MothersDay #tigergin #ginfluencer #QuaratineLife,en,0,kita_callister,1.0
1.24459884744097e+18,Chocolate Eclairs with vanilla creme patisserie. Quite happy with the result for a first try of chox in about 10 years #baking #eclair #pipingskills #chocolate #Ewansbakery #chox #mothersday https://www. instagram.com/p/B-CY4T6J3DCu xHG1e7tZzVKOChIiqDvEB6fZU00/?igshid=122ecvzbqhusa …,en,0,MomNhers,1.0
1.24588089091325e+18,"Happy Mothers Day to my little mum and all the mums out there today. Also sparing a thought for anyone who is missing theirs, I will never take for granted just how lucky I am #HappyMothersDay pic.twitter.com/5hEcAYPOcK",en,0,Gabby_Spnatural,-1.0
1.24613036777139e+18,Happy Mothers Day Mummy @SarahBlank_9 have a great day you deserve it love Bradley & Betsy Happy Mothers Day to The Wife hope you liked your presents. Was going to treat you to a fancy meal out but closed. Oh well the thought was there xx #MothersDay #Mummy #Wife pic.twitter.com/2UFkMxRKlj,en,0,JennysNoodle,1.0
1.24652721529203e+18,"Good morning and Happy day 1 lockdown! My apologies for the abrupt end of convo Saturday. My son came home, I made food and we watched a movie+then Mothers Day . Plus I'm as flaky as they come! Hope your day isn't too long and on and on and on... Have a good un",en,0,huntsvillepage,0.0
1.24581126488819e+18,"Wishing all our wonderful mums, mummies, aunts, grandmas, nanas, nannies, grannies a super Happy Mothers Day ! We hope you are being spoiled rotten pic.twitter.com/nFQzj3UB68",en,0,cindycmurray,1.0
1.24644239912927e+18,Happy UK Mother's Day to all mothers wherever you are #HonoringMumsMamasMoms #MothersDay https:// twitter.com/meghanxharry/s tatus/1241740404401352704 …,en,0,momstsmodel,0.0
1.24488869494494e+18,"Wishing all the mothers, single mothers, step mothers, grandmothers and great grandmothers a Happy Mother's Day! We hope you're taking this time to relax and enjoy the day. How are you spending your Mother's Day? #MothersDay2020 #mothersday #reitly #business #finance #mum pic.twitter.com/48uQ3pSAT0",en,0,MoM_Mastering,1.0
1.24436694216261e+18,Happy #MothersDay to all mothers in the world. Keep your mum safe. Stay at home. We must protect our loved ones and stop the spread of #Coronavirus #StayHomeSaveLives #MothersDay @cerliaprissy @RecehCoinID @i0Sn0w,en,0,BubbaJM5,0.0
1.24594405248001e+18,"To all the selfish ignorant people going out having fun, I hate you all. I left a care package on my parents doorstep, knock and walk back 10 feet just to say happy mothers day and look after them. I want to hug my parents but I cant, i am doing my part. DO YOURS ! #covid19UK",en,0,StaciaDaniel,1.0
1.24556524075194e+18,Happy mothers day x Especially to my wonderful mum who I can't be with today I love you sooooooo much xxxx And see you soon fingers crossed xx #MothersDay #mothersday2020 #MotheringSunday pic.twitter.com/FreB5xtZj8,en,0,djmotionsicness,-1.0
1.24501179884524e+18,Happy Mothers Day to all the amazing Mums out there! Everyone here at Ionic Recruitment wishes you a wonderful day! #happymothersday #2020mothersday #behappy #flowers #beauty #ilovemymum #smile pic.twitter.com/LoPocVq2AY,en,0,TnTgraphicsWs4L,0.0
1.24665901983987e+18,This is the only image I have left of my late mother who was a dedicated Catholic. Happy mothers Sunday to all the mothers in the world #motherssunday #mothersday #AgboClan #AgboEmpire #UcheAgboClan #mother https://www. instagram.com/p/B-UolRYDaaP/ ?igshid=1hcsakeo6g7lf …,en,0,takiwahki09,-1.0
1.24430181796767e+18,Day 5 Social Distancing: Just got to see my mum and dad for 5 minutes as I had some stuff for them. I popped them in the boot of their car (they’re in isolation) and then we spoke through the window. At least I got to say Happy Mothers Day in person,en,0,Sara_Magner,1.0
1.24448793763649e+18,Happy Mother’s Day to the women who gave me life . #mothersday #mothersday2020 #socialdistancing #covid_19 #mum https://www. instagram.com/p/B-CX793pFOQ/ ?igshid=bsgwr0s1t8hs …,en,0,NiyllS,-1.0
1.24618115213995e+18,When the only way to wish your Great Grandma happy Mother’s Day is through the window on the phone. Take care of your families through these tough times #MothersDay I love you Mama Bobby happy Mother’s Day #family pic.twitter.com/uRF8bUtrYm,en,0,J_2themax,1.0
1.24668832826463e+18,"Special Happy Mothers Day Celebration to the mother of my children, OMARICHA-AGILITY. You are a blessing to me and our children. I LOVE YOU SO MUCH. #EngrMartinAgbili #FireChiefEngrAgility #OmarichaAgility pic.twitter.com/jFpRz50zUn",0.6236458018,en,1,0.0
1.24574152187547e+18,Happy #MothersDay to my beautiful mum. Let’s spare a thought for those incredible mothers who are out there caring for others today - thank you! #KeepYourMumSafe . pic.twitter.com/eiMmtEMza8,en,0,risenarise,1.0
1.24545356496685e+18,"Hey World, here's our lil Gizmo Shanahan rocking the cutest curls and breaking hearts at only 2 days old! Shes currently soaking up the sun chilling to Lyric fm with her mammy @ecshanahan . To all the mums, happy mothers day , we'll get to see each other very soon! #Mothersday pic.twitter.com/Dc8DUq3Biy",en,0,jim_coslett,0.0
